"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-09","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","710.6","","","","1"
"2016-10","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","712.2","","","","1"
"2016-11","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","713.7","","","","1"
"2016-12","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","715.2","","","","1"
"2017-01","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","716.8","","","","1"
"2017-02","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","718.1","","","","1"
"2017-03","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","719.3","","","","1"
"2017-04","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","720.8","","","","1"
"2017-05","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","722.8","","","","1"
"2017-06","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","724.5","","","","1"
"2017-07","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","726.2","","","","1"
"2017-08","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","728.3","","","","1"
"2017-09","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","729.8","","","","1"
"2017-10","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","731.3","","","","1"
"2017-11","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","732.7","","","","1"
"2017-12","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","734.0","","","","1"
"2018-01","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","735.5","","","","1"
"2018-02","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","736.6","","","","1"
"2018-03","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","737.9","","","","1"
"2018-04","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","739.7","","","","1"
"2018-05","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","741.3","","","","1"
"2018-06","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","742.9","","","","1"
"2018-07","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","745.0","","","","1"
"2018-08","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","746.5","","","","1"
"2018-09","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","748.0","","","","1"
"2018-10","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","749.4","","","","1"
"2018-11","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","750.8","","","","1"
"2018-12","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","752.0","","","","1"
"2019-01","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","753.7","","","","1"
"2019-02","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","754.8","","","","1"
"2019-03","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","755.9","","","","1"
"2019-04","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","757.6","","","","1"
"2019-05","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","759.1","","","","1"
"2019-06","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","760.7","","","","1"
"2019-07","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","762.7","","","","1"
"2019-08","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","764.1","","","","1"
"2019-09","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","765.8","","","","1"
"2019-10","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","767.2","","","","1"
"2019-11","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","768.5","","","","1"
"2019-12","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","769.7","","","","1"
"2020-01","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","771.1","","","","1"
"2020-02","British Columbia","2016A000259","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064870","11.1.2.7.1.1","772.2","","","","1"
"2016-02","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","957.1","","","","1"
"2016-03","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","957.4","","","","1"
"2016-04","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","957.7","","","","1"
"2016-05","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","958.3","","","","1"
"2016-06","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","959.0","","","","1"
"2016-07","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","959.9","","","","1"
"2016-08","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","960.0","","","","1"
"2016-09","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","960.3","","","","1"
"2016-10","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","960.4","","","","1"
"2016-11","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","960.3","","","","1"
"2016-12","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","960.2","","","","1"
"2017-01","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","960.4","","","","1"
"2017-02","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","961.0","","","","1"
"2017-03","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","961.7","","","","1"
"2017-04","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","962.4","","","","1"
"2017-05","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","963.2","","","","1"
"2017-06","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","963.9","","","","1"
"2017-07","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","964.4","","","","1"
"2017-08","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","964.4","","","","1"
"2017-09","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","964.4","","","","1"
"2017-10","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","964.3","","","","1"
"2017-11","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","964.2","","","","1"
"2017-12","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","964.1","","","","1"
"2018-01","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","963.8","","","","1"
"2018-02","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","964.3","","","","1"
"2018-03","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","965.0","","","","1"
"2018-04","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","965.8","","","","1"
"2018-05","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","966.4","","","","1"
"2018-06","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","967.0","","","","1"
"2018-07","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","967.9","","","","1"
"2018-08","British Columbia","2016A000259","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064852","11.1.3.6.1.1","968.5","","","","1"
